Order_ID,Order_Date,Order_Status,CustomerID,Gender,Age,City,Country,Subscription Status,Category,Item_Purchased,Quantity,Purchase_Amount,Discount Applied,Shipping_Cost,Payment Method,Previous Purchases,Frequency of Purchases,Ship_Mode,Review Rating
405-1693679-3068331,4/30/2022,Shipped,17968,Male,52,Ansan,"Korea, South",Yes,Clothing,Sweater,1,353.68,Yes,64.98,Debit Card,32,Bi-Weekly,Standard,4.9
402-4804971-8591532,4/30/2022,Shipped - Delivered to Buyer,17968,Male,18,Nuremberg,Germany,Yes,Home & Kitchen,Blender,2,593.56,Yes,294.25,Venmo,36,Quarterly,Express,2.7
402-4804971-8591532,4/30/2022,Shipped - Delivered to Buyer,17968,Male,64,Oyo,Nigeria,Yes,Books,Notebook,2,227.49,Yes,214.11,Credit Card,32,Weekly,Same Day,3.2
405-1597244-8205967,4/30/2022,Shipped,17968,Male,54,AmrÄvati,India,Yes,Toys,Doll,6,479.28,Yes,232.61,Debit Card,14,Annually,Same Day,2.9
403-9610979-2949958,4/30/2022,Shipped,17968,Male,31,Denpasar,Indonesia,Yes,Beauty,Face Wash,2,277.45,Yes,51.94,PayPal,8,Monthly,Standard,3.8
405-1911317-3604322,4/30/2022,Shipped,17968,Male,30,Sokoto,Nigeria,Yes,Electronics,Headphones,4,426.49,Yes,329.03,Venmo,27,Bi-Weekly,Standard,3
404-7251284-9387528,4/30/2022,Shipped,17968,Male,26,Beihai,China,Yes,Books,Comics,2,311.14,Yes,339.26,Debit Card,24,Monthly,Express,3.9
403-4512253-4789948,4/30/2022,Shipped,17968,Male,25,Bremen,Germany,Yes,Books,Novel,2,523.64,Yes,395.62,PayPal,30,Fortnightly,Same Day,4.7
408-1348466-1321955,4/30/2022,Cancelled,17968,Male,59,As SulaymÄnÄ«yah,Iraq,Yes,Sports,Basketball,1,435.75,Yes,450.96,Debit Card,34,Monthly,Standard,4.9
171-0490216-5028364,4/30/2022,Shipped,17968,Male,55,Hannover,Germany,Yes,Electronics,Laptop,1,240.1,Yes,231.86,Debit Card,28,Quarterly,Express,4.8
406-5421335-3440327,4/30/2022,Cancelled,17968,Male,56,CÃºcuta,Colombia,Yes,Beauty,Perfume,1,579.07,Yes,237.71,Debit Card,27,Monthly,Standard,2.5
405-6836135-6312327,4/30/2022,Shipped - Delivered to Buyer,17968,Male,62,Hamilton,Canada,Yes,Books,Comics,2,225.28,Yes,115.63,Credit Card,31,Bi-Weekly,Standard,3.9
171-0689935-4850722,4/30/2022,Shipped,17968,Male,35,Moshi,Tanzania,Yes,Electronics,Camera,1,540.18,Yes,274.68,Bank Transfer,23,Annually,Express,3.4
403-9835374-1565102,4/30/2022,Shipped - Delivered to Buyer,17968,Male,51,Shaoguan,China,Yes,Home & Kitchen,Blender,1,210.37,Yes,469.01,Credit Card,11,Quarterly,Express,2.5
403-8625708-2309901,4/30/2022,Shipped,17968,Male,61,Kumamoto,Japan,Yes,Books,Comics,1,534.28,Yes,238.22,Cash,48,Quarterly,Standard,3
403-6616419-0658741,4/30/2022,Cancelled,17968,Male,27,Dayton,United States,Yes,Toys,Doll,1,360.13,Yes,469.64,Cash,17,Monthly,Standard,3.6
171-5550949-7914705,4/30/2022,Shipped,17968,Male,54,Xinpu,China,Yes,Books,Biography,1,423.01,Yes,291.85,PayPal,36,Weekly,Same Day,3.6
408-9407260-0749114,4/30/2022,Shipped,17968,Male,31,Acapulco de JuÃ¡rez,Mexico,Yes,Toys,Puzzle,1,530.76,Yes,168.03,Bank Transfer,33,Fortnightly,Same Day,4.1
408-4453138-1209128,4/30/2022,Shipped,17968,Male,24,KandahÄr,Afghanistan,Yes,Electronics,Headphones,1,545.47,Yes,292.28,PayPal,27,Bi-Weekly,Express,3.7
402-4934568-7802706,4/30/2022,Shipped,17968,Male,42,Dehra DÅ«n,India,Yes,Toys,Puzzle,1,604.19,Yes,406.3,Credit Card,14,Fortnightly,Express,3.1
405-9862364-7636347,4/30/2022,Shipped,17968,Male,41,Rochester,United States,Yes,Clothing,Jacket,2,528.44,Yes,275.51,Credit Card,5,Annually,Standard,4.2
405-7713713-9002732,4/30/2022,Shipped,17968,Male,66,Jeonju,"Korea, South",Yes,Books,Comics,1,352.84,Yes,301.84,Cash,47,Every 3 Months,Standard,4.3
405-7713713-9002732,4/30/2022,Shipped,17968,Male,58,Samarkand,Uzbekistan,Yes,Clothing,Sweater,3,553.96,Yes,493.64,Cash,28,Bi-Weekly,Express,2.5
406-8536478-4581952,4/30/2022,Shipped - Returned to Seller,17968,Male,43,Qingyuan,China,Yes,Electronics,Headphones,2,351.55,Yes,189.96,Credit Card,11,Annually,Same Day,3.5
407-0533151-5470709,4/30/2022,Cancelled,17968,Male,52,Sarasota,United States,Yes,Books,Novel,1,612.92,Yes,180.13,Credit Card,18,Weekly,Standard,3.1
404-6783850-0597940,4/30/2022,Shipped,17968,Male,35,Changzhi,China,Yes,Home & Kitchen,Knife Set,6,526.52,Yes,244.29,Debit Card,21,Weekly,Express,2.5
407-3030317-4521947,4/30/2022,Shipped,17968,Male,23,Tolâ€™yatti,Russia,Yes,Home & Kitchen,Cookware Set,1,398.45,Yes,471.28,Cash,22,Bi-Weekly,Standard,3.9
402-0093786-0156303,4/30/2022,Shipped,17968,Male,25,JaboatÃ£o,Brazil,Yes,Beauty,Moisturizer,1,332.31,Yes,269.17,Cash,33,Every 3 Months,Same Day,4.9
171-3705534-0250736,4/30/2022,Shipped,17968,Male,33,Shizuoka,Japan,Yes,Books,Biography,2,559.46,Yes,440.22,Credit Card,49,Annually,Standard,4.3
408-9408562-5254749,4/30/2022,Shipped - Delivered to Buyer,17968,Male,48,Bulawayo,Zimbabwe,Yes,Home & Kitchen,Knife Set,3,666.36,Yes,134.51,Debit Card,10,Every 3 Months,Express,2.6
403-4739886-5496325,4/30/2022,Shipped,17968,Male,42,Soledad,Colombia,Yes,Beauty,Lipstick,1,568.62,Yes,349.38,PayPal,18,Weekly,Express,4.2
171-9312177-9903551,4/30/2022,Shipped,17968,Male,55,Fresno,United States,Yes,Books,Comics,1,574.41,Yes,112.63,PayPal,28,Fortnightly,Standard,2.6
171-3255381-0489121,4/30/2022,Shipped - Delivered to Buyer,17968,Male,59,MeknÃ¨s,Morocco,Yes,Toys,Lego Set,1,608.46,Yes,162.22,PayPal,25,Weekly,Same Day,3.6
408-4584840-2787538,4/30/2022,Cancelled,17968,Male,65,La Plata,Argentina,Yes,Beauty,Lipstick,1,452.68,Yes,227.3,PayPal,6,Weekly,Express,3.2
408-5118229-6373917,4/30/2022,Shipped,17968,Male,59,MÄlegaon,India,Yes,Home & Kitchen,Cookware Set,3,502.72,Yes,309.67,Venmo,44,Bi-Weekly,Standard,4.4
403-0707216-6170737,4/30/2022,Shipped,17968,Male,31,Enugu,Nigeria,Yes,Home & Kitchen,Cookware Set,5,535.31,Yes,210.55,Venmo,30,Monthly,Standard,3.7
403-3258819-8018763,4/30/2022,Shipped,17968,Male,49,Huangshi,China,Yes,Books,Comics,5,453.05,Yes,284.2,Debit Card,42,Quarterly,Same Day,3.7
408-2491878-4865146,4/30/2022,Cancelled,17968,Male,53,Aracaju,Brazil,Yes,Sports,Football,2,682.4,Yes,436.42,PayPal,30,Monthly,Standard,4.1
405-7190860-0329952,4/30/2022,Shipped,17968,Male,48,Allentown,United States,Yes,Electronics,Camera,1,584.44,Yes,306.24,Credit Card,33,Bi-Weekly,Express,3.6
402-0164950-5496362,4/30/2022,Cancelled,17968,Male,23,Bonn,Germany,Yes,Home & Kitchen,Vacuum Cleaner,1,540.43,Yes,409.01,PayPal,24,Quarterly,Standard,4.3
404-3821323-1636305,4/30/2022,Shipped,17968,Male,68,San Pedro Sula,Honduras,Yes,Electronics,Laptop,1,523.46,Yes,434.84,Venmo,13,Monthly,Express,2.6
408-3649698-8803541,4/30/2022,Shipped,17968,Male,35,Nellore,India,Yes,Clothing,Sweater,1,695.35,Yes,317.44,Debit Card,19,Monthly,Standard,2.9
405-3694403-2551528,4/30/2022,Shipped,17968,Male,34,Catania,Italy,Yes,Electronics,Smartphone,1,622.7,Yes,343.34,Debit Card,23,Every 3 Months,Express,4.2
405-6593194-1742748,4/30/2022,Shipped,17968,Male,62,Gorakhpur,India,Yes,Home & Kitchen,Vacuum Cleaner,1,383.06,Yes,366.5,Cash,35,Monthly,Express,4
403-7086967-7558701,4/30/2022,Shipped,17968,Male,21,Ipoh,Malaysia,Yes,Home & Kitchen,Cookware Set,1,639.67,Yes,273.42,Venmo,22,Monthly,Express,4.3
171-5927080-9153924,4/30/2022,Cancelled,17968,Male,70,Châ€™Ångjin,"Korea, North",Yes,Beauty,Perfume,1,240.86,Yes,174.71,Credit Card,14,Quarterly,Same Day,3
406-5651070-7367520,4/30/2022,Cancelled,17968,Male,55,Tulsa,United States,Yes,Sports,Cricket Bat,1,331.99,Yes,382.43,Debit Card,47,Fortnightly,Express,3.5
405-1952513-5416327,4/30/2022,Cancelled,17968,Male,43,Utsunomiya,Japan,Yes,Beauty,Face Wash,1,464.43,Yes,302.35,Debit Card,50,Every 3 Months,Standard,3
406-8112035-0609144,4/30/2022,Shipped,17968,Male,19,Puyang Chengguanzhen,China,Yes,Sports,Football,2,352.63,Yes,219.67,PayPal,33,Weekly,Same Day,3.1
407-6114533-2816312,4/30/2022,Shipped - Delivered to Buyer,17968,Male,47,An Najaf,Iraq,Yes,Home & Kitchen,Knife Set,1,635.67,Yes,498.16,Debit Card,7,Monthly,Same Day,4
407-6002733-2903540,4/30/2022,Shipped,17968,Male,26,SÃ£o JosÃ© dos Pinhais,Brazil,Yes,Toys,Puzzle,1,658.34,Yes,446.56,Cash,3,Monthly,Express,4.1
403-1068845-1092310,4/30/2022,Shipped,17968,Male,46,Santo AndrÃ©,Brazil,Yes,Home & Kitchen,Vacuum Cleaner,8,401.3,Yes,380.3,Credit Card,35,Every 3 Months,Express,3.3
407-3001310-2482707,4/30/2022,Shipped,17968,Male,19,Bytom,Poland,Yes,Electronics,Laptop,1,421.53,Yes,468.78,PayPal,13,Fortnightly,Standard,4.9
407-3001310-2482707,4/30/2022,Shipped,17968,Male,49,Pointe-Noire,Congo (Brazzaville),Yes,Toys,Doll,1,675.5,Yes,364.82,PayPal,42,Fortnightly,Same Day,3.9
402-9024954-3597923,4/30/2022,Cancelled,17968,Male,51,AÅ£ Å¢Äâ€™if,Saudi Arabia,Yes,Sports,Tennis Racket,6,493.84,Yes,308.45,PayPal,5,Annually,Express,3.9
404-6763777-8680366,4/30/2022,Shipped - Delivered to Buyer,17968,Male,64,Ismailia,Egypt,Yes,Clothing,Jacket,1,567.27,Yes,141.4,Venmo,23,Annually,Standard,4.8
405-6167247-7769908,4/30/2022,Shipped,14849,Male,67,Concord,United States,Yes,Books,Comics,6,289.92,Yes,456.81,PayPal,11,Bi-Weekly,Express,2.7
404-3190952-7345128,4/30/2022,Shipped,14849,Male,37,Shimoga,India,Yes,Clothing,T-Shirt,12,622.91,Yes,436.86,Bank Transfer,23,Fortnightly,Standard,3.1
407-4179560-9885921,4/30/2022,Shipped,16210,Male,40,BiÃªn HÃ²a,Vietnam,Yes,Clothing,Sweater,48,476.94,Yes,130.1,Credit Card,2,Every 3 Months,Standard,3.2
405-4515494-3244302,4/30/2022,Shipped,16210,Male,38,Xiping,China,Yes,Toys,Doll,24,608.28,Yes,295.69,PayPal,33,Weekly,Same Day,2.7
404-0812833-5129124,4/30/2022,Shipped,16210,Male,66,Kryvyy Rih,Ukraine,Yes,Electronics,Headphones,480,346.46,Yes,496.53,Bank Transfer,6,Bi-Weekly,Standard,2.5
403-9928712-6587519,4/30/2022,Shipped,16210,Male,47,Irbid,Jordan,Yes,Clothing,Sweater,48,589.59,Yes,490.54,Debit Card,45,Quarterly,Same Day,2.6
404-5314568-1043519,4/30/2022,Shipped,16210,Male,56,TiruppÅ«r,India,Yes,Home & Kitchen,Cookware Set,16,473.61,Yes,161.36,Cash,25,Quarterly,Express,2.9
402-8207665-7247536,4/30/2022,Shipped,16210,Male,51,Andijon,Uzbekistan,Yes,Toys,Lego Set,16,573.25,Yes,447.74,Venmo,24,Quarterly,Same Day,4.2
403-3814019-1141952,4/30/2022,Shipped,16210,Male,25,Krasnodar,Russia,Yes,Electronics,Camera,4,320.24,Yes,409.26,Venmo,10,Every 3 Months,Same Day,4.4
403-5049239-4135545,4/30/2022,Shipped,16210,Male,37,Zaragoza,Spain,Yes,Beauty,Lipstick,96,395.46,Yes,393.35,Bank Transfer,7,Every 3 Months,Express,4.1
405-6344744-8777959,4/30/2022,Shipped,16210,Male,41,Genoa,Italy,Yes,Home & Kitchen,Blender,144,218.99,Yes,297.69,Debit Card,1,Weekly,Same Day,3.8
405-0654626-6276321,4/30/2022,Shipped,16210,Male,64,DiyarbakÄ±r,Turkey,Yes,Beauty,Lipstick,144,324.31,Yes,425.64,Venmo,45,Every 3 Months,Standard,
403-9647049-8100304,4/30/2022,Cancelled,16210,Male,23,Morelia,Mexico,Yes,Home & Kitchen,Blender,12,433.95,Yes,205.96,Debit Card,37,Weekly,Standard,4.9
407-3546546-1957155,4/30/2022,Shipped,16210,Male,62,Ulâ€™yanovsk,Russia,Yes,Clothing,Jeans,12,491.38,Yes,109.61,PayPal,14,Quarterly,Same Day,4.1
404-4807357-2693108,4/30/2022,Shipped,16210,Male,39,Utrecht,Netherlands,Yes,Sports,Tennis Racket,16,308.86,Yes,166.85,Debit Card,25,Monthly,Express,3.1
404-4911741-3341902,4/30/2022,Shipped,16210,Male,52,Kikwit,Congo (Kinshasa),Yes,Clothing,Jacket,10,401.42,Yes,60.63,Venmo,18,Annually,Express,2.7
404-1580706-8406729,4/30/2022,Shipped,17897,Male,50,Al HufÅ«f,Saudi Arabia,Yes,Home & Kitchen,Vacuum Cleaner,5,329.48,Yes,386.95,Cash,37,Every 3 Months,Standard,3.8
404-6525036-6681154,4/30/2022,Shipped,17897,Male,28,Yogyakarta,Indonesia,Yes,Sports,Tennis Racket,1,675.59,Yes,475.87,Bank Transfer,30,Monthly,Same Day,4.3
408-6862949-2369917,4/30/2022,Shipped,17897,Male,67,WrocÅ‚aw,Poland,Yes,Books,Novel,8,671.4,Yes,330.74,Bank Transfer,34,Weekly,Same Day,4.1
403-4522038-5418732,4/30/2022,Shipped,17897,Male,41,Winnipeg,Canada,Yes,Books,Novel,5,479.07,Yes,426.87,Debit Card,49,Every 3 Months,Standard,4.4
405-9510649-7934734,4/30/2022,Shipped,17897,Male,19,Izhevsk,Russia,Yes,Books,Biography,1,573.45,Yes,68.31,Bank Transfer,48,Monthly,Same Day,3.6
408-2170248-9556321,4/30/2022,Shipped,17897,Male,70,Cape Coral,United States,Yes,Toys,Toy Car,1,289.77,Yes,491.19,PayPal,33,Fortnightly,Same Day,3.3
171-1747399-1165911,4/30/2022,Shipped,17897,Male,49,Springfield,United States,Yes,Electronics,Camera,1,302.51,Yes,266.56,Cash,44,Annually,Same Day,3.6
408-1752203-1767518,4/30/2022,Shipped,17897,Male,59,Zhuozhou,China,Yes,Electronics,Headphones,2,446.87,Yes,476.9,Venmo,50,Weekly,Standard,2.8
402-6953218-8797919,4/30/2022,Shipped,17897,Male,52,Raurkela,India,Yes,Sports,Cricket Bat,1,363.15,Yes,215.81,Credit Card,47,Monthly,Same Day,4.3
407-3644990-7729144,4/30/2022,Shipped - Delivered to Buyer,17897,Male,20,QuÃ©bec,Canada,Yes,Sports,Cricket Bat,1,421.52,Yes,54.83,PayPal,24,Every 3 Months,Standard,3.9
406-9906656-5128304,4/30/2022,Cancelled,17897,Male,31,PoznaÅ„,Poland,Yes,Clothing,Sweater,1,611.81,Yes,76.75,Debit Card,43,Monthly,Standard,2.7
171-8345794-3569957,4/30/2022,Shipped,17897,Male,33,Colorado Springs,United States,Yes,Electronics,Headphones,1,666.18,Yes,198.44,Venmo,14,Monthly,Same Day,4.7
403-9545828-0603523,4/30/2022,Shipped,17897,Male,44,Port Said,Egypt,Yes,Sports,Football,1,646.49,Yes,169.83,Debit Card,3,Quarterly,Standard,3.8
408-8140052-8753913,4/30/2022,Shipped,17897,Male,40,NÄnded,India,Yes,Books,Comics,2,459.36,Yes,397.89,Debit Card,33,Quarterly,Same Day,
406-7221225-8921144,4/30/2022,Shipped - Delivered to Buyer,17897,Male,69,Bannu,Pakistan,Yes,Home & Kitchen,Blender,12,461.74,Yes,467.33,Cash,38,Fortnightly,Express,4.7
406-4803324-2221109,4/30/2022,Shipped,17897,Male,29,Southend-on-Sea,United Kingdom,Yes,Home & Kitchen,Cookware Set,1,426.02,Yes,224.97,Venmo,46,Weekly,Express,3.4
407-5470882-4765942,4/30/2022,Cancelled,17897,Male,54,Dresden,Germany,Yes,Beauty,Perfume,2,349.94,Yes,261.42,Bank Transfer,19,Every 3 Months,Express,3.5
403-0373263-7181928,4/30/2022,Shipped,17897,Male,65,Wiesbaden,Germany,Yes,Books,Notebook,1,244.18,Yes,355.79,PayPal,20,Annually,Express,4
405-3139781-4240349,4/30/2022,Shipped,17897,Male,54,Charleston,United States,Yes,Beauty,Moisturizer,1,294.83,Yes,296.94,Bank Transfer,42,Quarterly,Standard,3.3
404-4771108-9660348,4/30/2022,Shipped,17897,Male,60,Changping,China,Yes,Sports,Football,1,513.21,Yes,347.71,Cash,34,Monthly,Standard,4.7
407-4616863-5212363,4/30/2022,Shipped,17897,Male,43,Palu,Indonesia,Yes,Beauty,Moisturizer,1,449.86,Yes,150.88,Cash,5,Monthly,Express,2.8
405-5863149-6577918,4/30/2022,Shipped,17897,Male,44,Taizhou,China,Yes,Clothing,Jeans,1,450.31,Yes,489.91,PayPal,3,Quarterly,Same Day,3.3
405-5863149-6577918,4/30/2022,Shipped,17897,Male,69,Xingtai,China,Yes,Home & Kitchen,Blender,1,530.56,Yes,175.41,PayPal,46,Every 3 Months,Express,2.9
406-7524766-1454768,4/30/2022,Shipped,17897,Male,46,Samsun,Turkey,Yes,Books,Biography,1,577.06,Yes,163.53,Venmo,16,Annually,Express,2.8
408-6818789-4965132,4/30/2022,Shipped,17897,Male,41,Luxor,Egypt,Yes,Clothing,Jacket,1,537.91,Yes,201.94,Debit Card,21,Bi-Weekly,Express,4.2
402-1038454-4297969,4/30/2022,Shipped,17897,Male,32,Belgaum,India,Yes,Home & Kitchen,Blender,1,252.16,Yes,223.81,Credit Card,34,Bi-Weekly,Standard,4.4
408-8100357-3585904,4/30/2022,Shipped,17897,Male,26,Pontianak,Indonesia,Yes,Electronics,Camera,1,295.61,Yes,131.53,PayPal,9,Every 3 Months,Standard,3.6
402-4372312-4448367,4/30/2022,Cancelled,17897,Male,61,Yaroslavlâ€™,Russia,Yes,Clothing,Sweater,3,355.98,Yes,182.06,PayPal,36,Weekly,Same Day,2.7
406-3745473-8633147,4/30/2022,Shipped,17897,Male,49,Constantine,Algeria,Yes,Beauty,Lipstick,3,218.56,Yes,385.12,Credit Card,22,Monthly,Express,3.4
403-1140011-7398736,4/30/2022,Shipped,17897,Male,53,Banjarmasin,Indonesia,Yes,Clothing,Jeans,1,226.86,Yes,362.21,Bank Transfer,2,Quarterly,Standard,2.8
403-1140011-7398736,4/30/2022,Shipped,17897,Male,24,Grand Rapids,United States,Yes,Electronics,Camera,1,402.35,Yes,275.48,Bank Transfer,32,Monthly,Express,3.4
403-1140011-7398736,4/30/2022,Shipped,17897,Male,37,Kirkuk,Iraq,Yes,Clothing,Jeans,3,463.22,Yes,335.71,Cash,29,Every 3 Months,Standard,2.6
403-1140011-7398736,4/30/2022,Shipped,17897,Male,43,SÄngli,India,Yes,Home & Kitchen,Cookware Set,1,498.79,Yes,230.05,Venmo,27,Every 3 Months,Express,4.1
171-2789156-5817163,4/30/2022,Shipped - Delivered to Buyer,17897,Male,31,Barcelona,Venezuela,Yes,Books,Comics,2,657.07,Yes,259.65,Credit Card,33,Fortnightly,Standard,2.9
404-9605291-9790766,4/30/2022,Shipped,17897,Male,49,Mission Viejo,United States,Yes,Sports,Basketball,2,642.46,Yes,253.76,Venmo,16,Monthly,Same Day,2.7
408-9259634-7565152,4/30/2022,Shipped - Delivered to Buyer,17377,Male,69,SÅ«hÄj,Egypt,Yes,Toys,Doll,10,455.81,Yes,319.44,Bank Transfer,11,Quarterly,Standard,3.7
171-2120512-6643534,4/30/2022,Shipped - Delivered to Buyer,17377,Male,65,Al ManÅŸÅ«rah,Egypt,Yes,Clothing,T-Shirt,10,232.89,Yes,116.96,Cash,11,Fortnightly,Same Day,4.3
408-7767023-9733103,4/30/2022,Shipped,17377,Male,41,Canoas,Brazil,Yes,Electronics,Headphones,2,451.88,Yes,463.44,Debit Card,17,Bi-Weekly,Standard,2.6
402-6159360-3192305,4/30/2022,Shipped - Delivered to Buyer,17377,Male,37,Barnaul,Russia,Yes,Electronics,Headphones,12,320.68,Yes,97.97,Cash,37,Weekly,Same Day,4.3
406-4919920-0965963,4/30/2022,Shipped - Delivered to Buyer,17377,Male,70,ZÄhedÄn,Iran,Yes,Home & Kitchen,Blender,12,230.21,Yes,403.42,PayPal,18,Weekly,Standard,4.1
402-5821417-6985934,4/30/2022,Shipped,17377,Male,63,JalÄlÄbÄd,Afghanistan,Yes,Electronics,Laptop,12,446.17,Yes,95.85,Credit Card,13,Monthly,Standard,4.2
406-7489606-3781934,4/30/2022,Shipped,17377,Male,55,Albany,United States,Yes,Home & Kitchen,Vacuum Cleaner,12,529.85,Yes,265.29,PayPal,7,Weekly,Standard,4.2
408-4543593-8672326,4/30/2022,Shipped,17377,Male,52,Chiclayo,Peru,Yes,Toys,Toy Car,3,637.06,Yes,54.25,Cash,37,Quarterly,Standard,3.1
404-3628070-0647500,4/30/2022,Cancelled,17377,Male,22,Hermosillo,Mexico,Yes,Home & Kitchen,Knife Set,2,404,Yes,442.06,Cash,8,Monthly,Same Day,4.9
404-3628070-0647500,4/30/2022,Cancelled,17377,Male,54,ChÄnda,India,Yes,Beauty,Moisturizer,2,407.44,Yes,67.47,Cash,11,Bi-Weekly,Express,4.4
404-0691443-7069131,4/30/2022,Shipped,17377,Male,28,Al á¸¨illah,Iraq,Yes,Books,Biography,7,663.6,Yes,53.07,Venmo,8,Bi-Weekly,Same Day,4.4
403-0467296-2575536,4/30/2022,Shipped,17377,Male,67,Al á¸¨illah,Saudi Arabia,Yes,Electronics,Camera,3,559.03,Yes,134.74,Cash,31,Every 3 Months,Same Day,3.4
408-3531277-4885962,4/30/2022,Cancelled,17377,Male,59,Rasht,Iran,Yes,Electronics,Laptop,3,584.7,Yes,393.93,Debit Card,26,Fortnightly,Same Day,4.5
408-6069754-7397924,4/30/2022,Shipped,17377,Male,26,Nagano,Japan,Yes,Sports,Tennis Racket,6,498.02,Yes,213.15,Credit Card,20,Bi-Weekly,Standard,4.5
408-0391714-9281921,4/30/2022,Cancelled,17377,Male,24,Vinh,Vietnam,Yes,Books,Comics,6,600.84,Yes,104.84,Bank Transfer,24,Fortnightly,Same Day,4.1
408-3692922-9946738,4/30/2022,Shipped,16552,Male,62,Abeokuta,Nigeria,Yes,Sports,Tennis Racket,16,664.71,Yes,213.65,Debit Card,45,Bi-Weekly,Same Day,3.2
171-7935921-7575568,4/30/2022,Shipped,16552,Male,70,Kayseri,Turkey,Yes,Sports,Basketball,3,216.11,Yes,250.82,Debit Card,33,Monthly,Express,2.7
408-2026538-7845958,4/30/2022,Shipped,16552,Male,45,Samarinda,Indonesia,Yes,Electronics,Smartphone,12,684.74,Yes,323.79,Bank Transfer,21,Monthly,Same Day,3.7
403-2026715-3949910,4/30/2022,Shipped,16552,Male,58,Ajmer,India,Yes,Beauty,Moisturizer,6,565.33,Yes,230.47,Bank Transfer,2,Fortnightly,Standard,2.6
404-4599488-8213952,4/30/2022,Shipped - Delivered to Buyer,16552,Male,31,Dortmund,Germany,Yes,Sports,Tennis Racket,2,376.01,Yes,219.9,Cash,28,Weekly,Express,2.7
S02-5278980-4327051,4/30/2022,Shipped,17181,Male,32,Vladivostok,Russia,Yes,Sports,Tennis Racket,72,664.89,Yes,312.87,Venmo,18,Quarterly,Standard,2.7
171-5599779-6322751,4/30/2022,Cancelled,17181,Male,36,Irkutsk,Russia,Yes,Electronics,Camera,144,601.8,Yes,67.69,Debit Card,21,Fortnightly,Standard,4.8
171-2550230-3805124,4/30/2022,Shipped - Delivered to Buyer,17897,Male,25,Knoxville,United States,Yes,Clothing,Jacket,-6,410.96,Yes,399.14,Credit Card,24,Monthly,Same Day,4.8
402-5852450-2129941,4/30/2022,Shipped - Delivered to Buyer,17951,Male,48,Blantyre,Malawi,Yes,Toys,Toy Car,36,267.54,Yes,220,PayPal,15,Every 3 Months,Standard,2.6
405-3054995-4312360,4/30/2022,Shipped - Delivered to Buyer,17951,Male,39,Baton Rouge,United States,Yes,Home & Kitchen,Knife Set,4,231.73,Yes,203.19,PayPal,38,Every 3 Months,Express,4.5
407-2538775-7502719,4/30/2022,Shipped,17951,Male,26,Anqing,China,Yes,Toys,Lego Set,6,498.26,Yes,155.98,PayPal,38,Bi-Weekly,Same Day,3.2
406-1981446-7471514,4/30/2022,Shipped - Delivered to Buyer,17951,Male,32,Cuttack,India,Yes,Toys,Lego Set,36,447.86,Yes,59.24,Venmo,13,Fortnightly,Standard,3.8
408-4235910-6012362,4/30/2022,Shipped,17951,Male,54,HachiÅji,Japan,Yes,Books,Notebook,36,562.83,Yes,217.53,Cash,39,Bi-Weekly,Standard,4.8
171-9839922-3832357,4/30/2022,Shipped,14729,Male,38,Khabarovsk,Russia,Yes,Sports,Cricket Bat,1,676.64,Yes,164.19,Venmo,8,Every 3 Months,Express,4.1
405-9808686-6294763,4/30/2022,Shipped,14729,Male,46,Veracruz,Mexico,Yes,Home & Kitchen,Knife Set,1,588.38,Yes,86.62,PayPal,4,Quarterly,Standard,2.8
408-8489677-5577933,4/30/2022,Shipped - Delivered to Buyer,14729,Male,57,Kisangani,Congo (Kinshasa),Yes,Books,Novel,1,537.33,Yes,315.74,Cash,6,Every 3 Months,Same Day,3.9
402-5550488-9916304,4/30/2022,Cancelled,14729,Male,49,KermÄn,Iran,Yes,Beauty,Face Wash,1,694.14,Yes,374.96,Venmo,11,Every 3 Months,Same Day,4.9
408-6369127-2887567,4/30/2022,Shipped,14729,Male,33,OrÅ«mÄ«yeh,Iran,Yes,Toys,Puzzle,2,655.94,Yes,429.02,Venmo,49,Monthly,Standard,3.4
171-0113406-2293163,4/30/2022,Cancelled,14729,Male,54,BÄ«kaner,India,Yes,Clothing,Sweater,16,421.53,Yes,314.33,PayPal,30,Quarterly,Same Day,4.1
403-8565647-0953102,4/30/2022,Shipped,14729,Male,47,Quetzaltenango,Guatemala,Yes,Clothing,Jeans,1,661.56,Yes,376.4,Bank Transfer,34,Monthly,Standard,2.9
406-9957971-2569147,4/30/2022,Shipped,14729,Male,36,Bakersfield,United States,Yes,Beauty,Face Wash,4,368.59,Yes,317.63,PayPal,28,Monthly,Express,3.1
406-1092108-2639512,4/30/2022,Shipped,14729,Male,68,Ogden,United States,Yes,Beauty,Moisturizer,3,682.74,Yes,423.64,Venmo,36,Quarterly,Standard,3.6
402-3270101-7657904,4/30/2022,Cancelled,14729,Male,60,Shihezi,China,Yes,Clothing,T-Shirt,1,400.93,Yes,161.45,Credit Card,18,Every 3 Months,Same Day,3.5
402-7078622-5609155,4/30/2022,Shipped - Delivered to Buyer,14729,Male,55,Kuching,Malaysia,Yes,Beauty,Lipstick,1,218.84,Yes,341.68,PayPal,4,Monthly,Same Day,3.4
171-7678731-3568339,4/30/2022,Cancelled,14729,Male,29,Shuozhou,China,Yes,Toys,Lego Set,1,309.89,Yes,404.17,Debit Card,42,Quarterly,Standard,2.9
